Frame,X,Y,Z
1,1.334687185824037,0.4031298389095517,-0.04237164961051709
2,1.334687185824037,0.4031298389095517,-0.04237164961051709
3,1.334687185824037,0.4031298389095517,-0.04237164961051709
4,1.334687185824037,0.4031298389095517,-0.04237164961051709
5,1.334687185824037,0.4031298389095517,-0.04237164961051709
6,1.334687185824037,0.4031298389095517,-0.04237164961051709
7,1.3347358158174458,0.4032289268380399,-0.04282698826153508
8,1.3347358158174458,0.40322892683804,-0.042826988261535526
9,1.3347358158174458,0.4032289268380399,-0.04282698826153508
10,1.3459548505574805,0.3877396383035453,0.014328638995834364
11,1.346959651345772,0.38961294431174975,0.006427521658915136
12,1.3386447252323492,0.38187092866432926,-0.03955885828582595
13,1.3251815877103104,0.3930150789838853,-0.07592774596808916
14,1.346959651345772,0.38961294431174975,0.006427521658915136
15,1.346952912834586,0.38960038133047203,0.006480509045248439
16,1.3469553082971721,0.39208379203471644,0.005981852460056114
17,1.3459548505574805,0.3877396383035453,0.014328638995834364
18,1.334652080026528,0.40559154998912195,-0.04286406661943776
19,1.3347358158174458,0.40322892683804,-0.042826988261535526
20,1.334652080026528,0.40559154998912195,-0.04286406661943776
21,1.3338082056115685,0.4013388386989729,-0.03414146827259268
22,1.3347358158174458,0.40322892683804,-0.042826988261535526
23,1.3338379375688905,0.40139942020134256,-0.034419858385157376
24,1.3371893231533318,0.40342141635183465,-0.04346934116397527
25,1.3347358158174458,0.40322892683804,-0.042826988261535526
26,1.3350328618319312,0.4012984762832553,-0.0447864045065578
27,1.3449398982061065,0.3877848416156776,0.003980996738106146
28,1.330287875758582,0.3987138279916621,-0.044221615499658196
29,1.3256060105793868,0.39625913307462124,-0.044260048772679195
30,1.3184075362757648,0.3934768961040943,-0.04301504278845636
31,1.3112931216963535,0.3883239984516735,-0.041691614656607534
32,1.301947813592485,0.3834579275272463,-0.041978139641994705
33,1.2949402904664815,0.37854244057660447,-0.04178550014172444
34,1.287175930175244,0.3718369834929165,-0.03286027469734076
35,1.280919470997017,0.3687074170026242,-0.041400062433221585
36,1.273035930017573,0.36673291914704664,-0.03245088650715955
37,1.270732421869825,0.36431014449735344,-0.032358095814777776
38,1.2690847273589008,0.36356803695571394,-0.040648197708561984
39,1.2684286565856442,0.3618870993977241,-0.0322652947643407
40,1.2643015044980745,0.36344412587241004,-0.04056745552030794
41,1.2763661559613233,0.35093655594126727,0.004513735838214128
42,1.2739235917022593,0.35078442195730497,0.005018778606178387
43,1.2620020014283617,0.3636281023814535,-0.041753997523666264
44,1.2740401823232603,0.35105412020545035,0.0037924559879241038
45,1.274054987157577,0.35108836685277944,0.0036367358877460454
46,1.276231466610525,0.35062836835467703,0.005914955471536754
47,1.2762461426417908,0.3506619491138817,0.005762275671483685
48,1.2788719782732654,0.3512296051788124,0.003368132815097624
49,1.2645784578195154,0.36417295549631473,-0.04420301003688909
50,1.2738532359992656,0.3506216746481168,0.0057587934475433755
51,1.261946091867026,0.3634789479756493,-0.041009896951692326
52,1.2595539130600346,0.36341715751824333,-0.04097042082304769
53,1.257317557272043,0.36378297556840966,-0.043064701749035095
54,1.269231241640753,0.35343700951076473,0.0033711999739156617
55,1.2669961331783828,0.3537821554316968,0.0016229456910177298
56,1.2666931924025966,0.3580726052278612,0.0036740363803025033
57,1.2682010624905284,0.35848270257157566,0.012611132816146231
58,1.2761540363977797,0.3629687067087497,0.003719972627325152
59,1.280883346656511,0.365416182110854,0.0037429353528923848
60,1.284730480938205,0.3658627400151597,0.01256768543525455
61,1.2756165591135098,0.38269034387630263,-0.041109834725290284
62,1.279702770340757,0.3810695505864944,-0.03283957204754451
63,1.2828240803900886,0.38296567355948175,-0.0416625845538694
64,1.2829051988423479,0.380600194867294,-0.041625417662069175
65,1.2996461494514024,0.369894866751148,0.0063216901629812305
66,1.2923863799742932,0.3832118116885521,-0.04182036924245702
67,1.2996202469219105,0.38609371920816177,-0.043557599220079624
68,1.305832181879224,0.3841381199091918,-0.0334917206626657
69,1.3201067760372889,0.373125405638037,0.014430549636233359
70,1.3248133006399254,0.3755691018923055,0.014411378863735003
71,1.3247195170154473,0.37785975438250874,0.014699878109386777
72,1.3246920857507367,0.38028122037868817,0.014425373569949329
73,1.313484959189465,0.39558732406076896,-0.042360949735356535
74,1.3199256827923613,0.3801940196821343,0.014451538889119764
75,1.3160135375484145,0.38435256518067173,0.006434815770188784
76,1.3079496024613342,0.3823317876192396,0.014523945759582713
77,1.3041205629438437,0.38427501042163303,0.005898962225465709
78,1.298321229310242,0.3844326683425182,0.014924092031727287
79,1.2935911021288682,0.3844258396596649,0.014609430632560372
80,1.2887308066564922,0.386612521814659,0.014987105949587853
81,1.2862901130560203,0.3889253001041042,0.015000653121323815
82,1.2717243044111963,0.40435312403410717,-0.03270602487012075
83,1.2668816279998145,0.4065779612498418,-0.03263408477316654
84,1.261960388222874,0.41115781046998556,-0.03260888457079947
85,1.269324935561261,0.40039743547417084,0.015101338334772674
86,1.2529382631870805,0.41768539040310093,-0.04174662993580336
87,1.2597666772928975,0.40265303517085493,0.014848396000899378
88,1.2428529346142807,0.4130644762204564,-0.03251557722520726
89,1.2387579074584247,0.4125937797763115,-0.0414357720164511
90,1.2334831662513668,0.40809933035216883,-0.032218337023183885
91,1.2244946186676908,0.4098636925854767,-0.041161987479101825
92,1.2191916875575173,0.40771150245099386,-0.031882810099502557
93,1.2241936020268793,0.39493790228688763,0.015023701867121986
94,1.2048995174927257,0.40732365578808316,-0.03154726694422161
95,1.212277722170382,0.39472023537458667,0.0150891154050119
96,1.2051540696975795,0.3921310358099921,0.015555332665606603
97,1.185899202934753,0.4043546185136796,-0.03061649317429538
98,1.1787530256679115,0.4041584228415347,-0.03043845371442444
99,1.1739888471982225,0.4040276240714823,-0.03031975923906982
100,1.179016818306523,0.3894005815617805,0.015258381899271534
101,1.1625353479744935,0.4039725552368447,-0.04203027328764719
102,1.1699757434297873,0.3889815289943429,0.006390905387742674
103,1.1652222987783116,0.38905970576750704,0.0057174899627727704
104,1.1599983699709178,0.3866965394755387,0.015356122637529168
105,1.145923170622397,0.3988132155068427,-0.041697698815553075
106,1.1528979516963729,0.3842099976710598,0.015388437451926862
107,1.1481809949963506,0.38176674101996233,0.015407667274303982
108,1.143463473963311,0.3793231920595461,0.01542689939732167
109,1.1390465120173643,0.3815225882816923,0.005658817018982187
110,1.1294690894753943,0.38136289564859727,0.005644884047077081
111,1.1223357979163555,0.3788760955787477,0.00562763953589096
112,1.1151013283836015,0.3811233295659303,0.005623982221897084
113,1.1079612245468418,0.38146906467108754,0.0036175478624049795
114,1.0982873642515087,0.38321085984525416,0.0056063889897055574
115,1.0910532486034548,0.38545803939483014,0.005602732015542955
116,1.0910045207087566,0.3878247019339315,0.005609527203529918
117,1.088609531064644,0.3877848486606488,0.005606043271551897
118,1.090955797850024,0.39019111988151145,0.0056163216892421985
119,1.0933017690221414,0.39259708792897074,0.005626598811923067
120,1.0933506100365205,0.39023094339061837,0.005619805285319579
121,1.0931897467524623,0.38783209772029115,0.015729537149039796
122,1.0932870161001507,0.38312013669400014,0.015715675576458477
123,1.0876111935572976,0.3745823146267804,-0.024943307270174575
124,1.0797527378457397,0.38848134439840243,-0.07768579534983155
125,1.0957622199903796,0.39279084675600895,-0.04081194344044192
126,1.0918391067724658,0.38397312898114533,-0.07813421545719379
127,1.1053365381656253,0.3881222025482606,-0.028939178659460385
128,1.1015694028767724,0.37953241589540476,-0.06854363031859734
129,1.1125798548837829,0.38638349686806966,-0.031071995688975562
130,1.1174720004446126,0.3886117577671372,-0.04111118522104773
131,1.1197950999174888,0.39103975045170636,-0.04117884748665235
132,1.1319801695247513,0.3795017852727921,0.003636740415814188
133,1.1295324554901818,0.38182868332051556,0.00364917433291323
134,1.1271358694609508,0.38178872931727237,0.0036456605993873126
135,1.1222918891847267,0.3840755223933394,0.0036545801941101352
136,1.1147980456505062,0.3839730052735282,0.013641350793487383
137,1.1076248119655865,0.3836997050208032,0.01428580705752891
138,1.1027663042331375,0.38846647638816056,0.013738793271302452
139,1.0979444074585114,0.39073470311427727,0.013780963058508178
140,1.0931229702274445,0.3930027136704861,0.013823128826786935
141,1.088301992474246,0.3952705080876877,0.013865290576712042
142,1.0835297392817316,0.39518335743749355,0.013891468046850708
143,1.0810473243807195,0.39984900097024945,0.013936514354141671
144,1.076164005869537,0.40401182321682605,0.01586962766243394
145,1.0713659359203693,0.4111613366694692,0.00564958735981369
146,1.0689241795461486,0.4134859979736838,0.005652895144584225
147,1.0641039167303317,0.41085576079393593,0.015955806250864235
148,1.0536467948149888,0.4075051216219324,-0.03379120850233175
149,1.0512834484105145,0.40511707277087805,-0.03378438897593883
150,1.0522330124020642,0.40828482423821155,0.01601431694343569
151,1.047421578282421,0.41076557555401916,0.005614763868051487
152,1.042678270644135,0.40832161790676624,0.005601004917752395
153,1.040283304963192,0.40828200624863875,0.005597521720201559
154,1.035493210872051,0.4082027802409154,0.005590555088428317
155,1.0307028997962833,0.40812355064436356,0.005583588141076845
156,1.0259577284489172,0.40567907659923685,0.005569825071987555
157,1.0235170263042044,0.4080046995199488,0.005573137128293215
158,1.0163306645137755,0.40788584031929875,0.005562685405335888
159,1.0143022592051756,0.4030902802258133,0.024971262153213658
160,1.0117153363655282,0.4056487395031051,0.014363964604566348
161,1.0093684788748523,0.40514813055696375,0.0162429717223751
162,1.0019084936934919,0.4081343621935737,0.0035563006811929476
163,1.0019084936934919,0.4081343621935737,0.0035563006811929476
164,0.9971621041841596,0.4075925333914464,0.005438065639167711
165,0.9950634189574368,0.40488716249454804,0.016321501894668522
166,0.9926791750194254,0.4048436665899928,0.01633459062609033
167,0.9879215543961171,0.40466890119938137,0.01671931061428955
168,0.9855693784515313,0.4023587392242627,0.01636696197269183
169,0.9832278662789685,0.39996053724129754,0.016373156230694352
170,0.9735359126108588,0.4049522693044364,0.014573397109306274
171,0.966362822086622,0.4070044821692701,0.015325404478450988
172,0.959172680726125,0.4112969256912268,0.01653850468284901
173,0.9496273480960274,0.41330541645569463,0.01728653167054439
174,0.9447855414574113,0.4157432070230709,0.016630798934381463
175,0.9226426335046489,0.4351060427490527,-0.050276563994474
176,0.9188365612064546,0.434585388487633,-0.038906989339295706
177,0.9140743213501814,0.4344464777622093,-0.038708495659728115
178,0.9140081921164751,0.4367984178505185,-0.03871512871657501
179,0.9255130624842304,0.4271595556687924,0.016769871253028867
180,0.9254731375974965,0.4295116086972878,0.01677674267158613
181,0.926118956275434,0.4278543976199369,0.03248724765676059
182,0.927936665292713,0.42485065947268696,0.016749913280799333
183,0.930360499254679,0.42254154306335323,0.016729953405059117
184,0.9351115789476198,0.4183767154541945,0.014878410899372252
185,0.9369072539704671,0.42123011794373133,0.003655125340310761
186,0.9374974489539122,0.4184201815696822,0.014865322874455078
187,0.9423095146950027,0.4161543029629814,0.014823223877189928
188,0.9494265101758561,0.4186375068855476,0.014799884334177005
189,0.9567054121761704,0.4159604246552393,0.016565362011800033
190,0.9638571039837174,0.4160907510318492,0.01652610112431363
191,0.9730317058150828,0.41663357208752094,0.005527158969017343
192,0.9806292808531928,0.411688103428557,0.016420714133150938
193,0.987824295306809,0.40946479457890594,0.016374558525745986
194,0.9926791750194254,0.4048436665899928,0.01633459062609033
195,0.9974913101683067,0.40257627921579553,0.01630151454102524
196,0.9974420952906836,0.4030334647789724,0.014426549413924405
197,0.9996485934812347,0.40287711010018246,0.0055246973199563065
198,1.0023021489378139,0.398411588045959,0.014368463241922314
199,0.9996006086784636,0.40333986809754463,0.003618903789865069
200,0.9950991144541251,0.400635540770951,0.014423689129359207
201,0.9927126445234838,0.40059198770227844,0.01443677993805137
202,0.9927660197988741,0.4001346183211242,0.016320795054251658
203,0.9860005565804347,0.3982446443129807,-0.017003306174196986
204,0.9902949118564771,0.4048001703347154,0.016347679463051712
205,0.9878674601544599,0.40711085593433083,0.01636766382234578
206,0.9854402400234105,0.4094213211020833,0.016387646275196843
207,0.9826584667438067,0.4144268703242362,0.005534298389200387
208,0.9758187418074499,0.41395468780474654,0.016453779103404287
209,0.9705931613609926,0.41895873167399633,0.0055304727161842315
210,0.9662409628170094,0.4161341924569625,0.016513014372821377
211,0.9585708562044769,0.4211258323161754,0.005519849315331449
212,0.9489032752347892,0.42569660753623606,0.005519508696088415
213,0.9398884614900458,0.42490199416439745,0.017337234457464046
214,0.9296522272424219,0.4301093989980507,0.005505231559912005
215,0.9200268871527371,0.4323157525732778,0.005498093128214698
216,0.9127980858054859,0.43456139222728707,0.005494439162210707
217,0.9031730846472418,0.4367676643627667,0.005487300971002362
218,0.8942952677614123,0.44070505908271596,0.01698115561480984
219,0.8847250195055406,0.4428825583074504,0.017040343484345133
220,0.8775384217495302,0.4451032045724054,0.01708644492447453
221,0.8751554523006957,0.4450599025740223,0.017099527141872795
222,0.8702493219265504,0.4454205686192394,0.015422529167445465
223,0.8678645052153484,0.44537723552232755,0.015435612173780644
224,0.8656233824973038,0.444886691091426,0.017151857065565768
225,0.8608938065024492,0.44244941599874166,0.01717117372694732
226,0.8561273334618571,0.44236278334865686,0.017197341040553038
227,0.8513968691958326,0.4399251921228311,0.017216661730240723
228,0.8465066486101004,0.44018476731059,0.015913015015312393
229,0.8417693151866913,0.43549831052986276,0.01551602520013251
230,0.837166725298192,0.4349624269831954,0.01728148293302123
231,0.8323640213620722,0.4372272542540049,0.017314499518875426
232,0.8273876098791081,0.43993978126923206,0.015626297434177427
233,0.8225493327250419,0.4445538402685637,0.015684209345196543
234,0.8177454808792243,0.4468171838141114,0.015726245372926773
235,0.8139192692304029,0.45489746596021097,0.0028645889471170527
236,0.8090853247239272,0.45718250071412625,0.0028711537394308095
237,0.8090521189043768,0.4595449070783585,0.002887095191909328
238,0.8128426265600184,0.4561281009361441,0.015815854581060496
239,0.8128094806575406,0.4584768409345724,0.015831710111191555
240,0.8128094806575406,0.4584768409345725,0.015831710111191555
241,0.8106041558218928,0.45799099244022223,0.01749378385733591
242,0.8106041558218928,0.45799099244022223,0.01749378385733591
243,0.8104580113120556,0.45608481887993135,0.01582893679827313
244,0.8128757761526044,0.4537790994542825,0.01579999728574588
245,0.8152937906754946,0.45147314191721166,0.01577105478463725
246,0.8178553699686053,0.4510717257840693,0.017434039502347343
247,0.8202384310888575,0.4511150010354741,0.017420956701350576
248,0.825039212958438,0.4488514366688472,0.017387954336892886
249,0.8298878834064765,0.4464628643446118,0.01782888221147383
250,0.8346068170945579,0.446674268227497,0.0173287820543635
251,0.8417918638512208,0.44445363796001247,0.017282689253954153
252,0.844050172810753,0.44259373037579697,0.015550573276581492
253,0.8488555989203488,0.44033003411339133,0.015508526068508832
254,0.8512761333165624,0.4380227510537146,0.015479560594753305
255,0.8562726830012231,0.43295758948499463,0.017169943417208344
256,0.8585749493661375,0.42874781716056387,0.015376756853299867
257,0.8635340007151058,0.42603133485960676,0.017110123317990666
258,0.8633825568175769,0.42648275976052796,0.015334688333181301
259,0.8635340007151058,0.42603133485960676,0.017110123317990666
260,0.8611499312353731,0.4259879370294235,0.017123211359989732
261,0.8587293650861387,0.4282969201374719,0.01714315275104017
262,0.8563090297818499,0.4306056830420443,0.017163092240316313
263,0.8563090297818499,0.4306056830420443,0.017163092240316313
264,0.8538527053830625,0.4352659007077736,0.017189879647370176
265,0.8503284633049255,0.4429941397042083,0.005431037297956021
266,0.851442078318591,0.442041745779187,0.018120113728563148
267,0.8489415210746215,0.44458355756333723,0.01724343849051513
268,0.8442238972572835,0.4466102430635741,0.018176820853105013
269,0.8418220338873581,0.4466216312790585,0.01798238802997787
270,0.835871381005811,0.4520203450201722,0.006157490815597022
271,0.8295460182606306,0.4583125139994235,-0.008944589544805481
272,0.8248588905815601,0.45610017483613685,0.016663962802087262
273,0.8152585485576053,0.4606210649946745,0.01675301720547484
274,0.805692800512495,0.46279403839217526,0.01682621221084668
275,0.7995435026937505,0.4705813301010443,0.00521335319411298
276,0.7834263459547235,0.47825422717005217,-0.023020847060718275
277,0.7813860558432227,0.4691867217900443,-0.02043583016169359
278,0.7674999557344887,0.48306493209681045,-0.033966312141145316
279,0.7625606772620274,0.4832073260652672,-0.03492597263032193
280,0.7577798256846657,0.4853305282491601,-0.03442820856524387
281,0.7659363816033166,0.47929354027760385,0.005870820521789888
282,0.7480878100658075,0.4898087863441286,-0.03434936151777812
283,0.743296451896007,0.48968698767648466,-0.03426572281057361
284,0.7364101809556141,0.4953426530990084,-0.04750875307746982
285,0.7358638278640459,0.4944550954254593,-0.03511704600382526
286,0.7424463577010245,0.48973914217526404,-0.007441021088726796
287,0.7377032485687072,0.4895034518131911,-0.00688292558537551
288,0.7329115285950636,0.4870553167222246,-0.006906138623107072
289,0.7321496735845381,0.486097641370107,0.004885446627011625
290,0.7232291635891368,0.4892907483444483,-0.006978661210709447
291,0.7179661328658846,0.48778188398471356,0.006456263271156448
292,0.7058926350704462,0.49467006882763664,0.006439619917387951
293,0.6982325514359808,0.502328854113014,0.0040025427924281765
294,0.6756640745294376,0.5175152976283827,-0.0467692312360426
295,0.6860340292340463,0.511739379451996,0.0034480053733920712
296,0.6790625686292324,0.5201408669404309,-0.009403786703727324
297,0.6791549052277757,0.5199769608594523,-0.008843087308624042
298,0.684123882582228,0.5174724254215378,-0.00812404291729285
299,0.6861467489328823,0.516156113485558,0.004497031181354139
300,0.6838236669476446,0.5203336023501168,-0.009791876016671086
301,0.6835256892552778,0.5211357935183857,0.0034824960137824768
302,0.680847826269301,0.5239072493897436,0.0019596284876519654
303,0.6856491263643198,0.5150194197383566,0.01628260104243573
304,0.6835506253092282,0.5164716390340357,0.003282964706393887
305,0.685727665969694,0.5148786152559155,0.016762546241621656
306,0.6884336298875652,0.5143376306032351,0.01873990674168624
307,0.6931644150473151,0.5167701312468398,0.01870940704352142
308,0.6955186024998056,0.5213290965644608,0.00349441319829058
309,0.702683186565763,0.5169445888567583,0.01864807044786243
310,0.7122315731459914,0.5147738641439226,0.01858655871512127
311,0.7155007182402332,0.5202219703271141,-0.007649153684404553
312,0.7222618039299005,0.5095341926797613,0.00495184821620942
313,0.7290426022613699,0.5033502160292117,0.01847831112160936
314,0.7303588967126357,0.49574407613701066,-0.007202102850149217
315,0.7415620660782589,0.5004025016873734,0.004970344347334343
316,0.7497498195142871,0.4961265125791653,0.012117716697297443
317,0.7559869085629638,0.4959584730436968,0.004826621860285485
318,0.7614810864541305,0.4952036703681262,-0.008847043877590721
319,0.8073980926717594,0.46742108506421676,0.032569214385445466
